               E1 ,                E2
    1645.82744106 ,     2381.98695271
    8428.78953338 ,     5344.06052292
    2559.23520874 ,     388.685351344
    3676.61739589 ,     9436.89980509
    13944.2685548 ,     11972.7843282
    2916.24175928 ,     15160.2987189
    14630.8563522 ,     2452.76469704
    4789.66609972 ,     527.703395935
     17562.079879 ,     2377.41090052
    3180.05181555 ,     16427.6112595
    4889.83640662 ,     563.162207808
    20286.5839649 ,     20767.4704521
    14027.8985648 ,     1333.49183475
    3369.95794258 ,     24.3902976103
    5609.22572183 ,     1844.90895752
    806.807972796 ,      3530.1548304
    7015.39548192 ,     198.579606095
    48548.4847464 ,     18794.8895652
    10768.9297397 ,     6556.35422447
    936.279377792 ,     461.651240726
     153.84051626 ,     105.954684774
    1061.52887609 ,     4410.17818672
    5851.73897667 ,     8935.67933621
    2881.78917501 ,     3685.02380579
     21484.021687 ,     9695.85261917
    12451.8800663 ,     8088.31154699
    181.913363048 ,     1.43000461193
    1819.82530713 ,     2203.24158796
    135194.577145 ,     13175.4292087
    3690.64980355 ,     3315.66628339
      731.3922799 ,     4104.69329473
    6990.74118779 ,     7059.95841917
     2180.8968518 ,     398.645231186
    467.691420492 ,       15324.21114
    59043.0675292 ,     4437.93819496
    18539.0410482 ,     16832.0462453
    4415.37708041 ,     37.1629051293
    44019.8118152 ,     2112.86984981
    3475.15891728 ,     6284.25104465
    17535.5843014 ,     11245.7133989
    16.2897326496 ,     3803.88410739
    12325.3263367 ,     427.988829144
    479.470266024 ,     496.788124732
    699.864726954 ,     0.22750699717
    88432.7906296 ,     33564.1576793
    47722.6504624 ,     1735.07304618
    10604.0918152 ,     12520.9895084
    160.146354253 ,  0.00903332128127
    7853.80713204 ,     4050.48356441
    8262.09031493 ,     1002.04911065
    1133.71981705 ,      1300.3072678
    1261.21607629 ,     1955.04189225
    6.13140173041 ,     3404.65312911
    60271.7521611 ,     27302.4344698
    4812.29513126 ,     14160.4987968
    24691.8486237 ,     3645.68330329
     1117.2429761 ,     7159.08544356
    2298.92274537 ,     1.88902321064
    153.285634598 ,     4859.10902473
    40919.0300301 ,     3159.06486823
    169.091880815 ,     7471.11225314
     12326.265482 ,     17547.5999532
    128.226974311 ,     4177.15759252
    7101.97709896 ,     46.7774460777
    203.390443944 ,     2129.51796549
    1035.29254816 ,     3170.84853251
    22384.5897938 ,     8140.63308942
    540.089372465 ,     1571.88540085
    16.5425115313 ,     3220.06313395
    2765.78164851 ,     7.27365234827
    30515.1219202 ,     2969.26817202
    12.8766341425 ,     249.857682881
    3691.83749447 ,     1853.41747731
    8041.71526455 ,     17349.3656466
    12250.6162278 ,      264.85835086
    16230.3300726 ,     12061.4130656
    46530.9624911 ,     10613.1965163
    5627.12288846 ,     324.525234396
    11245.0577957 ,     5880.87896324
     874.04154413 ,     6616.53599161
    10918.2668142 ,     6265.17180624
    20987.6658404 ,     27629.7875911
    41534.1878838 ,     4280.06660788
    1765.87521458 ,      4072.3785576
    12464.0518675 ,     8041.64863922
       1181.54715 ,     1559.23970569
    17673.4385619 ,     5497.39729852
1.59441424798e-08 ,     730.791043092
    351.427653089 ,     3588.60367542
    1868.30700185 ,     43091.4836646
    35998.2360694 ,     790.299289428
    1576.76156439 ,     6151.31469277
    48864.7840279 ,     33830.6526423
    16236.8348354 ,      4318.4575784
    180.374894615 ,    0.177996210772
    4874.14344767 ,     18786.7295075
    2065.44508277 ,     4090.35113244
    107774.325386 ,     12283.5907148
    21223.3340179 ,     481.405951047
    32812.6359789 ,     14534.5701796
    23481.1882608 ,     2273.94164071
    42.1796813961 ,     112.164590801
    24317.0104925 ,     12807.2251932
    117.262725059 ,      30621.013608
    627.145370502 ,     1698.62758745
    29381.6289151 ,     5913.62026074
    11213.3247745 ,     23713.1114284
    9362.32303118 ,     17849.7071266
    101390.317662 ,     22967.4014139
    47100.7740073 ,     18509.6733483
    2397.25105086 ,     153.740549532
    138.214366423 ,     5069.20586856
    8948.13330752 ,     5353.87308412
    251.864644139 ,    0.676668728794
    2985.99488448 ,     173.468152242
    228.633660196 ,     4789.84907523
    18470.6806148 ,     3728.05836407
    43848.6686518 ,     25492.9926397
    15959.3324207 ,     10100.5565281
    49040.1832213 ,     37793.7268221
    620.945346825 ,     9834.89875952
    2496.88101452 ,     4994.52926288
    104970.648338 ,     12994.4436923
    22172.1868558 ,     7266.62945863
    9318.02964831 ,     1714.82388981
    12442.6529133 ,     3280.60278962
    7675.89433494 ,      8301.3158499
    2300.27868282 ,     1535.82228479
    2608.70506904 ,     11365.3457805
     14300.889528 ,     11390.0121622
    614.026372005 ,     2294.39574119
    42632.3111735 ,     1007.60176842
    10647.5586326 ,     501.162530398
    46309.3232552 ,     21536.9152302
    29535.0683004 ,      1173.1461905
    77709.2409718 ,     23612.5339592
    97.0258597729 ,     1798.96611222
    8422.82992423 ,     602.199704567
    4905.65228356 ,     7163.88844756
    351.871734889 ,     692.962324282
    5578.82188841 ,     3925.23683197
    1252.15060237 ,     586.703745238
    14940.9064643 ,     5032.70280607
    26293.5216151 ,     30662.6061659
    2772.01727709 ,     19658.9555002
    106603.938688 ,     27351.1927242
    3.36371428159 ,       11331.30943
    55344.7752279 ,     22624.5810975
    53563.6033965 ,     30287.9934974
     103.52343069 ,     5722.25296207
    12748.8332429 ,     18976.7568316
    23005.9085325 ,     7633.12372707
     1306.6355194 ,     52.5002657763
    11508.8915201 ,     9596.34871128
    2689.53365971 ,     3342.56574785
    20410.4172907 ,     1189.04929229
    35656.7299726 ,     115.615076446
     43.586181075 ,     237.571132879
    6303.58993151 ,     970.701090184
    27088.4923342 ,     26055.2486338
    3849.89618956 ,     3128.05221296
    48486.0945088 ,     20078.6810388
    1146.52080307 ,     3095.42570432
    3922.17360816 ,     7439.64607538
    76882.0060427 ,     28049.7907828
    4819.40634659 ,     23784.1136189
    27483.7096407 ,     17231.9988448
    3910.83059985 ,      1937.2181428
    31991.4508739 ,     13455.7410601
    787.836057272 ,     4399.66124859
    7601.89677605 ,     10289.2519956
    14682.5057675 ,     34506.3251517
    416.794500385 ,     15596.7687755
     19327.691633 ,     25666.0471312
    126.279963874 ,     2914.92198447
    14991.4592926 ,     4092.06743282
    17225.8905301 ,     6528.57102951
    2675.20318197 ,     67.4067214706
    1.16584252321 ,     2953.02059868
    17.6589411945 ,     6023.31592939
    7430.70928219 ,     4189.38636926
    34027.6491093 ,     7055.51320979
    20123.4897996 ,     26263.0317917
    5057.65142684 ,      746.67380123
    50219.1370001 ,     24774.4338983
    29294.3019957 ,      3667.2357664
    5136.66116572 ,     266.345788441
    16078.5265815 ,     5.19581261834
    28245.1660716 ,     17142.7213331
    6296.75516089 ,     14337.3869272
    2804.85901081 ,     237.205459372
    42926.2345398 ,     9400.46048513
    9.88122265309 ,     1712.88241169
    1.55832288498 ,     1925.17808386
    1318.86603608 ,     2251.75782032
    10852.8263574 ,     3835.60132234
    58284.8207477 ,     13527.2029818
    152.573438471 ,    0.532933061469
    2142.68355171 ,     466.104900547
    10718.2386998 ,      17559.051698
    2023.70943227 ,     8458.12836283
    23354.0608012 ,     36857.0808614
    349.497506263 ,     348.530374935
    18282.9920519 ,     1418.62882531
     17154.640528 ,     1167.73940136
     15737.790759 ,     1847.04726858
    4528.67234821 ,     7146.98528599
    13794.0903704 ,      68.674550073
    21466.6585851 ,     27517.8590554
    157.991326944 ,     340.586171394
    3989.61189046 ,     1562.82260303
    34280.7506686 ,     865.149839979
    1828.07551119 ,     136.290454347
    1287.29451089 ,     122.808125765
    1178.19407976 ,     216.048948662
    252.253819623 ,     120.027512432
    16.8596013604 ,     19.0220623748
    41877.0297207 ,     11282.8728914
    25784.5769908 ,     5522.56184478
    83679.1065376 ,     11025.6585991
    13091.8317813 ,     21619.1946591
     22990.575949 ,     1255.07646152
    52500.6434523 ,     16542.2487118
    26801.6119556 ,     1077.50031553
    3957.41656955 ,     2000.73595966
    8996.86126149 ,     893.312763153
    26738.2455335 ,     8069.86144727
    8632.12966377 ,     4365.11716543
    3236.24410879 ,     9940.99151209
    84488.5504856 ,     41851.6294912
    8570.54339026 ,     17624.9789213
    758.877662358 ,     19184.5173566
    38694.0511746 ,     8248.81255206
    11049.9138516 ,      3466.9006283
    23760.9082774 ,     13863.4547189
    47585.8315666 ,     28252.5645432
    87246.2611842 ,      48953.432237
    29242.6562272 ,     8.77633794237
    13298.3179103 ,     714.665891624
    13166.2770211 ,     29700.4388185
    857.765189742 ,     10.4169865714
    1026.42931934 ,     1388.07193466
    23724.9997327 ,      498.21708584
    816.039837922 ,     27.5938149146
     1338.3560657 ,     132.639936321
    342.550397951 ,     3488.07676938
     9717.2167011 ,     5195.04097466
    4546.33391983 ,     5281.84415765
    11329.0604287 ,     540.680458298
    29730.2032487 ,     5427.74302187
      15371.99594 ,     465.520977425
    814.032100703 ,     695.263822941
    5638.07369334 ,     1689.04369948
    6747.50662469 ,     7801.72391818
    5350.58472093 ,     1411.95895198
    18565.8725616 ,     20880.3690494
     24267.003099 ,     11982.5594382
    454.695861527 ,     5845.78195184
    797.511176332 ,     169.288673854
    6050.28354779 ,     7727.72709152
    3145.80060839 ,     9487.34981466
    89.3826103519 ,     80.7743322916
    2817.62919123 ,     3287.40980389
    1349.54498979 ,     628.856857533
    986.663387072 ,     3772.91149539
    4601.91860581 ,     3893.44480289
    20018.2208967 ,     7725.22260663
    25.1065340676 ,     5782.62393713
    50298.9379456 ,     14092.5790777
    9815.33842524 ,     4273.74992335
     2568.8334539 ,     836.616238934
    66161.0720862 ,      8691.9181003
    13905.7273957 ,     973.982928023
    3646.27963458 ,      226.02758873
    2188.87034235 ,     443.649853645
    1181.58574699 ,     1806.45332084
    3275.15855209 ,      7397.0403877
    10728.3571964 ,     10209.4296357
    25803.7889551 ,     39.1850263128
    22735.0661544 ,     4272.76413291
    3111.30468542 ,     394.318321804
    553.989802414 ,     1519.05515436
    2003.94436624 ,      858.26448503
    7733.86329268 ,     5225.50227317
    8606.67895314 ,     21926.9966011
    4508.78245386 ,     4773.20467861
    14399.9582049 ,     9876.62173553
    10069.8961682 ,     1313.11039388
    3098.17132647 ,     2298.13039015
     23696.169715 ,      278.21780022
    7041.75082912 ,     20259.9242002
    62.6674218077 ,     382.545065477
    48219.4780151 ,     9910.18477106
    68736.3185272 ,     41226.7192695
    14201.3516146 ,     2738.17500043
    194.584098813 ,     358.790291463
    5458.90975082 ,      453.99222936
    2.76001338767 ,     4.27762610749
    24705.1325298 ,     3476.15989023
     10409.825502 ,     16488.2158746
    30303.0674116 ,     38614.3640687
    24320.1007318 ,     683.886405962
    3699.40510897 ,     300.222033111
    5664.08685672 ,     645.407567607
    38486.6371924 ,     19640.3466525
    439.444665194 ,     3505.68235381
    36439.5982959 ,     22563.1837888
    1120.50804708 ,     11658.8598607
    529.582181346 ,     0.28907969876
    2254.52785315 ,     360.046953418
    1410.64086658 ,     4946.98164708
    5613.71434088 ,     82.5587666731
    13434.5336724 ,     23.1458471884
    32391.3116169 ,     8254.87292092
    15432.2541616 ,     6509.66574311
    18495.1810748 ,     8286.61435746
    18180.5587488 ,     21696.2849254
    4101.47960086 ,     1875.28017765
    3859.12738435 ,     1023.50495026
    37.8893679684 ,     1131.07677779
    27.9908641525 ,     1127.26528357
    4144.73777734 ,     12220.1266674
     943.64432231 ,     87.9696518911
    5486.90300393 ,     1789.80274816
    3135.19671004 ,     951.137597515
    929.318673606 ,     7012.96069077
    40997.2531464 ,     9797.60879801
    23144.8050179 ,     2572.36445231
    20603.7782545 ,     3805.95327372
    5669.95398024 ,     11209.6233311
    10678.3616686 ,     8322.01492688
    5744.94602113 ,     724.246351654
    4026.04038382 ,     403.648176885
    10481.7558899 ,     2970.14975874
    81786.2440589 ,     10423.1991579
    16746.5354125 ,     1085.33959998
    95415.1232921 ,     17029.7799518
    8507.33793168 ,     9929.82891275
    322.425334933 ,     5033.20551181
    2101.07124531 ,     2671.04765527
    156.464836238 ,      3161.7622351
    1180.65187164 ,     95.9382179731
    26170.7861284 ,     10318.7036397
    16299.7961559 ,      1693.7028995
      23928.43598 ,     8537.69230346
    39010.9908059 ,     1585.95937857
     291.23413123 ,     1811.54963329
    6390.23182569 ,     2516.66530253
    7936.49824896 ,     3376.51044368
    4900.50998135 ,     405.021663037
    8420.15361965 ,     6152.09771172
    6606.45974067 ,     1827.53786273
    10480.2447558 ,     25.3686322084
    19828.6997181 ,      867.82433058
    6334.23304535 ,     604.145912079
    5611.07434058 ,     2.42990555027
    6599.90953027 ,      11076.552795
    12033.7433682 ,     7143.04615409
    154.314122878 ,     60.4437152146
    13741.9027934 ,      81.199463943
    6031.27219583 ,     2454.47427601
    58068.4533724 ,     50035.1280542
    75278.2770723 ,     53707.0768851
    24898.9355886 ,      12338.051453
    2667.00949809 ,     3130.90342055
     11689.186112 ,     901.604742108
    9653.18966023 ,     667.915649215
    9.42187103747 ,     13541.4544432
    4226.21138516 ,     2645.19530742
    2592.93306593 ,     536.329380552
    25579.9531289 ,     20862.5360294
    1351.32253346 ,     1620.39072351
    231.956639895 ,     772.339622053
     16.237528331 ,      1315.6806011
    73676.5520797 ,     27247.9581032
    54850.2473923 ,     6274.17268332
    270.005623136 ,     831.765098718
    396.918924756 ,     4.89016504099
    5063.12917731 ,     4959.73634434
    11531.6311541 ,     4603.57525644
    16866.4421191 ,      3822.3912459
    1110.91483533 ,     54.2263064712
    665.457500005 ,     799.709254507
    2901.39562429 ,     11012.7419647
    4705.11593187 ,     24496.2846301
    525.595750402 ,     5652.38170395
    19343.1443976 ,     6435.14835272
    509.198500255 ,     1250.59450025
    14551.2761119 ,     281.849740814
    1762.16638973 ,     51.8945782639
